file,iou,has_pred
64061fd2e0e35bdf9ac4681eddf5fa2a_jpg.rf.LXJboDa9gv2lrdcsqIvD.jpg,0.9873959299087126,True
b5bcde459ca36f0d1f3c20e751336672_jpg.rf.XpmkTtnDbeclyxKgmuTT.jpg,0.9877306774089062,True
d415969922564f317be0d1433330626f_jpg.rf.MofWt2genDzSnIiwV99Q.jpg,0.9877900328304253,True
424d6506342fa2471e71586675ed092c_jpg.rf.2mtI2uMRLyinPaT7ja4Q.jpg,0.9878481003322982,True
92992ff9c823e0420bf17e71db9ef4ef_jpg.rf.1cWEqMH9cHXh3Eei7Zwd.jpg,0.987899138133851,True
fb7d97265a22bb1c1f908dadc6f9e7dc_jpg.rf.T0mBSjprKXrdW5Q29n4r.jpg,0.987955907375897,True
1c0060ef868bdc326ce5e6389cb6732f_jpg.rf.1AuXAOOC6n4ailFPTtsi.jpg,0.9879568981128449,True
8ec14357f5f18fb98db86e0283623150_jpg.rf.YvCQJSvqRxJSMhrkJ6lF.jpg,0.9880160585549749,True
edd285915356686fb53fb52c1ded0e53_jpg.rf.iavnF9OpB2yueJa6LiZc.jpg,0.9880218096544793,True
578029c06939a788cd5606ad17b49fb9_jpg.rf.6t5Efpz5pG1RMjwUXgS8.jpg,0.988132582765621,True
889c420fb266b8d0e817306110042bda_jpg.rf.3wCSR3RHbReNPlC8iNAM.jpg,0.9881639926511859,True
65ba27557c78850168b1df70a3ce4ff7_jpg.rf.SHgsJPnNcUITddcEgzqE.jpg,0.9881730789949179,True
c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.utdeUQfW18s0nVdfAiOU.jpg,0.98847463664643,True
0b2252c93c53e1b2e61d485b22328e2e_jpg.rf.6WLOyNUrCIKfa1ExYmeN.jpg,0.9885923851058966,True
6bb6f7cb96bf37230681d12ff7882f61_jpg.rf.QVOTyJDCOWYmNFUu3WGu.jpg,0.9886374338660979,True
IMG_0310_JPG_jpg.rf.d1zR6rMouJP8LrTyh3z8.jpg,0.9887120436272693,True
998222d9c93f1640829d4f0032dbf3e8_jpg.rf.NpxYIH95czukGp2tkRAU.jpg,0.988784967285638,True
ea799d77875c399618c45cd9409f34ee_jpg.rf.D6GREwVWKudrk5yubder.jpg,0.9888187759411412,True
104ec0199cb67e1a359b1b0845ee66f3_jpg.rf.CmiIx57FgmI17Ft64Jr7.jpg,0.9888498208710185,True
IMG_0295_JPG_jpg.rf.ozgbWSVAa0uty9Nm19Ot.jpg,0.9889020933936047,True
aec1aa6773dbbe004554f405cdef2bea_jpg.rf.akk6pVW2klGR7B6Y1nM4.jpg,0.9891558883384698,True
4807629b8df9c7eb4366b7feccd72e6a_jpg.rf.c5Ew0BprAloZgLFDeYKE.jpg,0.9891830912782917,True
d4f7caf01359b9a757c930140f746fad_jpg.rf.ZNf60GXF6OeejzLIcbbW.jpg,0.9892096460256407,True
fa4e2b9a8cf58f405f69a56c662834f2_jpg.rf.e7x65V2feXFoY5p2mdTQ.jpg,0.9892465902696633,True
c5a012dfa72816098d23fc8baee67834_jpg.rf.WX8nCbOelFnxGRjcgk9M.jpg,0.989418119427942,True
ddad9dc4d945006d66f5349d64498559_jpg.rf.QDAeiVqNywkdpj6Y0E16.jpg,0.9895018678111419,True
ca6484c259f286c5bdf1afefc868b753_jpg.rf.PHzbOcLZjWZgWg4IjpKH.jpg,0.9896030164247828,True
59727dce26aaa6100078810b61404069_jpg.rf.uNgrw2KhlJgSFCeBwlus.jpg,0.9896398080734097,True
1b4ccdf7d5ff45dc6c3885243bde5af2_jpg.rf.znp9kuUoVLIlhH94j0Z2.jpg,0.9896630882452232,True
57d1d1fb35ed875f9e770660bb03b6d7_jpg.rf.qV3UDIIJk7R7n0EwHhaZ.jpg,0.9897050826315514,True
fc9d7bc0453cb3324406401c00224d30_jpg.rf.dwwyKsjeVDK9maygdGJs.jpg,0.9897313573919642,True
f587402be410b424bcbbac06e1dc6162_jpg.rf.QE1qoomGcaTRHwtN8rNB.jpg,0.9897330937372427,True
